hour,day_of_week,zone_type,traffic_density,nearby_events,temperature,wind_speed,noise_db
8,Wednesday,park,5.166217582898969,4,20.469718645189587,26.659295426822588,62.43965931815036
20,Friday,industrial,33.69268749640384,2,33.96116750018939,20.335535529205043,88.0648225829945
1,Friday,industrial,75.31997019142294,1,17.17661758282418,5.069787746351241,83.15657411219624
8,Tuesday,park,29.43481665153781,0,27.236129530781195,21.144070345225824,58.56398304718373
0,Saturday,industrial,76.33080771801298,1,15.248080179077197,22.243011587309397,83.35872987901068
10,Monday,commercial,74.54670382070553,2,39.218437222368664,26.60640855363122,91.05874588498192
2,Wednesday,commercial,24.582713263321633,1,33.789090794422734,6.685177657258048,60.26149327069297
19,Sunday,park,72.88221800927455,3,18.9713019039914,29.6626231624022,76.02985146935666
22,Thursday,industrial,74.77766382721008,3,23.541850998782074,4.601802675807637,103.46100902931616
3,Tuesday,industrial,39.745392566702684,2,19.014059445204406,18.02066675578749,78.57892125518386
17,Wednesday,transport,21.042048374151822,2,34.16543660323286,19.715295158204356,83.11211411407896
22,Wednesday,industrial,52.12708068918691,0,16.47240813569288,12.568586857975816,93.23277330334659
5,Saturday,commercial,92.13975880001964,1,36.01016638909286,14.251131263111596,81.10677332248639
2,Thursday,residential,63.9616732432062,0,38.554908470893245,26.72730290166412,59.281276434982054
21,Wednesday,residential,17.29224976272612,2,31.9156985701575,19.358226889963856,68.09876811062902
10,Saturday,residential,68.275692473352,2,20.324136250035856,14.910028747040588,82.05361311161069
14,Monday,residential,42.720302728183455,4,24.002252395338772,3.8504868730057407,76.89977370030513
21,Saturday,industrial,59.1528797355373,0,26.930996870223282,0.22012875669403908,90.34719832669495
4,Monday,industrial,73.4064035023108,2,30.11561930505634,3.749058544555004,93.05165075154817
19,Monday,transport,51.49473515144448,3,31.716577245292186,28.68553702429516,104.09937130580391
9,Sunday,industrial,81.39839745733086,4,28.855367882972068,22.92260348973992,110.0
11,Sunday,residential,72.21555793166277,1,23.782848020546396,29.013489825307435,76.63942570932582
14,Wednesday,park,61.50733400185106,4,37.272932014122574,1.0712612912451558,86.14909620463015
16,Saturday,park,15.079281583235149,1,17.034801450448956,20.406612115759177,56.2330784689528
9,Sunday,commercial,83.59491109115683,3,26.656401356087375,1.3288057921025398,100.35319622495022
5,Monday,commercial,93.5905585319816,1,34.38912096168701,23.461694066064695,81.01596123821633
17,Sunday,industrial,13.696512380929482,0,16.521816632285024,11.428505182055828,79.66689706376296
12,Thursday,park,48.82411294334305,1,32.63338042028253,2.872960803194845,66.32638673286228
2,Wednesday,residential,25.88887419705045,1,35.49279056883313,17.04139925362546,54.660315620987056
23,Saturday,residential,75.45233074255646,4,31.520782463176307,8.403605898041643,74.08235020270763
9,Saturday,residential,72.16296360047,3,15.3234223068839,19.787218256154556,87.48698223121326
13,Friday,industrial,14.088512057039871,1,19.503425678305156,19.74524278541371,83.9997823233723
5,Saturday,industrial,87.70272712616372,0,23.552826972298767,21.150224223622583,85.97952957564182
2,Wednesday,transport,18.097306397800228,4,20.84225089095115,29.77395236333277,67.91505210026088
15,Thursday,residential,79.72590256481075,3,39.06630350568568,11.60093129842216,85.43552512718577
6,Saturday,residential,45.69803596280049,3,31.28984785284484,13.959464234553028,64.84533561008493
19,Friday,industrial,32.82722935581512,2,22.42427393378926,24.138351030760226,91.7704183942913
13,Wednesday,industrial,15.823926267421351,0,38.24243746663614,17.35110069065656,77.30208408779387
8,Monday,transport,16.76142561466294,4,33.51485498690467,1.117716320633989,87.1595372624833
14,Tuesday,transport,66.18905547009003,4,22.115180295676048,25.292355607795695,102.48567943851312
20,Tuesday,commercial,55.043038794712054,0,24.472039235048882,1.544960458141229,83.26119868692776
2,Monday,park,12.208542165123271,3,19.98572145759892,5.124604094753529,53.123361642625156
1,Sunday,residential,11.26978604383252,1,39.27684995664555,3.062399009225616,39.532314217790926
1,Saturday,residential,7.231057477279146,0,27.93241239725183,2.3378139864336056,45.8014077633129
2,Tuesday,transport,74.37673473735441,4,37.40141718744962,0.7705462591413059,89.96458234304777
17,Sunday,transport,71.18820852292892,0,23.662494275421192,1.6508314191710216,88.2656586853331
13,Tuesday,commercial,5.843099085457515,3,36.52104007743689,13.2731756753643,76.24758762604807
19,Monday,park,56.027007559697296,2,16.3471712106791,7.585568099478417,77.14734123118254
17,Saturday,commercial,8.46761552426899,2,39.5522579381072,3.7961065025645624,78.7773712301557
9,Saturday,park,90.37457706089417,1,37.80085917583257,19.76116628179578,77.04889385136765
1,Sunday,residential,90.71174191801325,1,24.080073619416375,6.783357319027755,67.66771937311239
21,Monday,commercial,69.823298981313,3,34.36805413286443,0.5684746603442836,91.06800015423634
0,Sunday,transport,92.618892143945,1,33.80644816184565,12.552593513019831,86.48472812869028
3,Saturday,commercial,81.14530304136906,2,37.531369927573294,9.312989759349152,81.19065202221505
13,Saturday,commercial,82.85385759270494,3,22.681374528220278,9.558132940394783,101.81864057234712
0,Wednesday,residential,56.97078505699332,3,26.638000132853737,13.358100845446844,67.41517562621137
13,Sunday,transport,30.60591982161759,3,36.62499031515132,20.06741781702833,90.86226623615586
15,Wednesday,transport,21.779911511642158,0,34.4644863533804,18.49437360113982,72.37313358948634
21,Monday,industrial,32.72000220389292,1,24.83666796850698,28.117848293666267,93.07429831968888
13,Thursday,industrial,62.8495430089062,4,36.14313082280305,15.531499989075643,109.74656091287875
19,Tuesday,industrial,17.265653583239892,2,16.173850980810037,14.177097291752165,84.59210309775763
2,Wednesday,residential,25.864023663732162,1,34.55115757407475,6.402433056506909,48.39754071019843
2,Tuesday,commercial,46.80608627954644,2,20.169146485842518,22.661438665444706,72.28050737073762
8,Friday,transport,23.305009852461556,1,22.15302269559468,4.223273286428542,75.30663733603683
5,Monday,transport,58.86436697160617,4,27.33037108988984,14.733986694614522,82.45368742391528
12,Thursday,commercial,92.31760284563299,2,26.243362526749348,12.639665951623334,95.6120001008627
20,Friday,transport,74.80893657031264,4,28.014252671747023,19.749026352132095,104.15219173019901
1,Friday,commercial,66.64266141489131,2,28.619389891800594,27.528644098699765,74.66088347287837
7,Saturday,residential,58.27214759837788,0,23.288192275787424,28.397867744946673,70.12539739571244
20,Friday,residential,48.79479092570649,0,19.38068782542575,5.033978014894752,66.98743515091535
1,Monday,residential,18.656385963465972,2,34.212030732182654,7.854516548015345,49.679759632108514
3,Wednesday,commercial,89.47104554268655,2,24.999403727178553,24.3490595989412,79.27101859754478
14,Monday,commercial,24.853600201283633,4,27.646021561476473,15.548392873475784,86.0840992895584
3,Wednesday,park,9.130887757816076,3,31.117417958777953,13.591037050671956,50.11774044627827
12,Friday,transport,75.00151792286952,2,37.7409480576664,21.318763571421176,99.70506736058867
11,Friday,transport,17.56155343311664,1,32.6888207785055,18.057748578209154,82.41688547777126
12,Thursday,park,37.189599954117604,1,16.13648063975961,29.12142163264004,61.63519797905263
13,Wednesday,park,2.8284928290979727,1,35.96400908495044,17.519239568648008,51.60256598528564
19,Friday,residential,13.706794254044807,0,39.733875378187975,13.979214790417597,60.43884384329226
17,Saturday,park,17.320363075991207,4,26.812125634284556,16.28452086234527,68.9128150228742
5,Tuesday,commercial,5.441012775017795,0,39.23975841136502,24.2561945009092,51.678179818392756
10,Thursday,industrial,65.66569566228452,1,28.683218558578737,18.380251703556624,97.62524983194697
1,Monday,commercial,83.70077958031172,2,26.490399896798746,19.41144274160153,77.91182166770098
22,Thursday,park,37.3315406365941,1,23.285119118186376,29.14316640109776,56.21789320479842
18,Tuesday,transport,87.45764767182007,2,31.438871895833472,18.55186453276372,103.91005651857006
18,Wednesday,commercial,21.33465745601265,4,20.745510513126113,11.408557450036195,86.34586855545398
4,Monday,transport,32.53904235612395,3,17.623355462860108,20.7397808103839,72.45330202585177
18,Monday,commercial,15.07369930311684,2,15.680927564605351,19.78378190931934,73.86574954616928
1,Wednesday,transport,62.05591954189986,0,22.309502817881594,0.41542906519145717,71.64044278536325
9,Sunday,commercial,41.986959087030684,1,24.894270804175957,14.019878903574995,79.47053253967321
1,Sunday,transport,61.32833468418987,1,28.801917407031194,22.287108086471978,79.41721907553209
10,Thursday,industrial,76.16749053941835,1,22.31874562967516,14.97124373163387,98.0460235461001
17,Friday,residential,54.570301603294844,2,39.601489309635284,23.38863407806168,79.30749905583546
23,Sunday,commercial,62.76303549017879,4,22.293629206029188,13.526510892828432,79.33573036994974
14,Thursday,industrial,93.52503143943329,2,26.024384711160216,29.49964792911707,103.07544537053427
8,Sunday,residential,29.90643096088431,0,17.58190413829751,8.786747676116661,62.94206979081204
22,Tuesday,commercial,35.916393863395314,1,21.51566283342689,2.763678244382206,83.69318998413245
18,Saturday,industrial,71.77033617093369,2,16.208303494724777,12.90035403462292,100.47497545492763
8,Friday,industrial,61.13055170553867,1,28.9877158359332,16.25127074621757,95.62752537956356
2,Thursday,industrial,17.853290453971482,0,33.77661707831079,10.472811950473845,65.38024092973055
20,Saturday,park,37.614731001049016,3,19.892745358401697,7.268434803538769,70.87649805579149
8,Saturday,transport,46.783801312471496,3,24.19777344540177,20.16176074156467,97.66217594234499
13,Sunday,residential,41.93898379683893,3,15.415405668179014,11.313752995687562,74.20288289778695
18,Wednesday,transport,17.827480832204078,1,35.9880513930553,18.941055873019106,78.38012819884882
6,Tuesday,transport,92.44300917842622,2,34.49908812329174,23.372143457963276,91.00884428030935
15,Tuesday,transport,76.23187616939758,1,16.58135077185731,22.830078832800712,93.72722155082704
15,Tuesday,industrial,48.13558321078523,4,24.121690233010284,11.259279319070739,101.65995106812721
0,Friday,transport,68.00610283068366,2,38.882165346237386,17.036946868505243,84.34818447524587
3,Monday,park,89.72826721355219,0,24.800676401974428,13.489746733282272,60.35914835930498
3,Friday,commercial,13.61741423615712,3,28.1552169181004,26.124157581289808,62.56554974105746
6,Thursday,industrial,25.03730507069777,2,23.881071525258882,26.362754393999978,70.05645398781694
7,Saturday,residential,54.2701247256645,2,29.903284703206545,10.312247486641104,80.12179283890528
16,Saturday,commercial,79.90103713523587,3,39.453921890920554,2.752123436361922,98.44597079241709
4,Monday,commercial,3.625489544152738,0,39.93756258702993,5.027474499720585,49.81143453459795
6,Thursday,commercial,98.40181501963605,1,34.36787445027978,11.010052263926513,81.59555384603871
19,Monday,transport,45.49066028823972,1,25.10777745051098,16.92749864288972,86.62013244475179
19,Saturday,transport,35.9231140621723,2,27.360805020724708,19.70361032893288,87.7794950155484
3,Sunday,industrial,29.272443783977188,3,23.918283202807636,9.941131388580008,75.8235577958103
5,Friday,transport,17.435670765087163,4,39.63936574760865,20.024973588719572,70.50842925075187
6,Tuesday,transport,79.15739089300278,0,32.6940076456351,28.13219951021268,77.9572319100929
17,Saturday,transport,95.54141647460965,1,26.223286135837782,19.560423815068514,102.11548460135583
4,Wednesday,industrial,41.36447548453982,0,15.302881752740058,4.756956883330537,77.22714506154823
19,Tuesday,industrial,95.24206947534563,0,28.01208535976371,17.390067389328827,101.16440873798312
2,Saturday,park,82.37976154350342,0,39.59820504254044,16.256865503009482,54.75499778119727
6,Friday,park,48.10511274763183,3,28.076522724326296,26.12100332695262,62.63130020535237
21,Monday,park,67.40261791261327,3,19.560667137227842,10.50909165638923,76.5870461229532
13,Sunday,park,43.4984179170463,3,15.55234367761937,12.688368301700399,76.4521607581515
6,Sunday,commercial,55.87234082125524,2,23.867593953105228,17.95977166459481,76.49244740798095
4,Tuesday,commercial,5.804633701850381,3,37.95570139241517,15.732759352260764,62.374291955047674
21,Friday,park,69.62634753005331,2,39.91385270439702,21.57049777215523,80.53438226447726
4,Sunday,park,5.282464448413671,1,38.63419937030007,1.2116697273748744,34.0900185453489
22,Sunday,residential,81.70849469196494,1,33.23549983135642,16.905480576208795,78.45541718334194
1,Thursday,commercial,82.49469294605575,1,28.953568211016382,3.6501567901162577,78.60074776986728
20,Wednesday,residential,23.70772875562146,1,29.7671536595563,9.45626977559164,63.95199303479158
21,Tuesday,residential,32.36627810358003,1,28.47480022729902,19.84880584597171,65.35473120660019
5,Monday,transport,48.13103785582933,3,32.67623262307471,4.722426017765331,80.86322215449518
14,Sunday,industrial,59.66629069324815,4,25.471830667383813,9.265255065138865,105.6724022437029
20,Thursday,commercial,28.735366174199672,3,31.730100123894136,21.09019448505936,85.7685533961374
9,Friday,park,59.2486404631925,4,18.040302873930024,19.524157275805017,78.65889195814673
22,Sunday,park,29.778707322929886,3,21.642382664037093,2.7311900762921413,67.88432947868604
23,Wednesday,industrial,5.549072107106068,1,35.90007597021574,17.318054804769716,69.28362563547554
6,Monday,commercial,0.25275498319089484,0,37.59372326858478,4.417633857559183,46.225650564082265
4,Friday,park,10.11510579184286,4,28.475205939007495,7.568141361434781,49.77599876720224
0,Friday,park,79.22507001640182,0,15.79089043032331,13.77633835907336,56.14430431572711
12,Tuesday,transport,96.14313123833371,1,38.1743392697942,3.2804046989456737,106.92940188690608
20,Sunday,residential,42.696619928121926,4,32.55160645068216,29.809409037557003,87.02624879942302
17,Tuesday,park,51.268395344994275,0,25.35069809388402,4.961086831620034,66.01012625481415
12,Monday,commercial,14.684816907342613,3,29.95947357998741,23.43937885285813,79.88338898077686
20,Sunday,industrial,55.1031352680157,1,25.744370861034152,24.89516535069675,94.219801823428
20,Saturday,transport,14.465490200697683,3,26.633480668301274,29.83391909688004,82.91261936776945
17,Sunday,commercial,61.12143311988301,3,37.17024664148504,12.859596535568052,92.58709069169694
4,Saturday,transport,93.32586675808538,1,19.027106172927787,26.2228356041802,81.95089561439772
12,Friday,residential,19.56985393030396,4,17.59172838705592,28.72618317050553,74.85183952212927
3,Tuesday,park,76.4563718057102,2,15.068218612825394,5.186824346840014,60.98080950944885
16,Wednesday,commercial,2.3502422818324042,2,22.850009390303168,14.383082671785978,70.64352210386438
2,Sunday,industrial,37.5497241321621,1,18.685344162110685,1.8003245656826317,74.36446036327982
16,Wednesday,residential,11.074850783050906,2,20.49963737845278,18.621720360726048,62.03600791239489
